system_kanji_profile_link,company_name,capital,establishment_year,number_of_members,company_website,location,representative,system_kanji_project_count
https://system-kanji.com/services/18076,株式会社Apertica,100万円,2025年6月,20人（業務委託、アルバイト含む）,https://apertica.co.jp/,〒 160-0023 東京都港区赤坂8丁目8-10 AKASAKA8ビル,上井秀斗,0
https://system-kanji.com/services/17907,GOWS合同会社,150万円,2024年4月,,https://gows-llc.com,〒 150-0045 東京都渋谷区神泉町10−15-301,小山望海,0
https://system-kanji.com/services/17717,株式会社VISK,1000万円,2022年5月25日,12人,https://visk.co.jp/,〒 541-0051 大阪府大阪市中央区備後町3-1-2 日宝アトラスビル３階,笹川直輝,0
https://system-kanji.com/services/17957,株式会社本間システム,100万円,2015年07月01日,1人,https://www.honmasystem.com/index.html,〒 120-0004 東京都足立区東綾瀬２丁目１２番,本間 久雄,2
https://system-kanji.com/services/16654,株式会社学研ロジスティクス,1億円,1992年10月1日,100名,https://www.glg.co.jp/,〒 141-8421 東京都品川区西五反田二丁目11番8号,中村 泰三,0
https://system-kanji.com/services/16851,株式会社Studio3o2,1000万円,2009年2月10日,株式会社Studio3o2,https://studio3o2.jp/,〒 135-0062 東京都江東区東雲2-2-14-3001,Khaing Min Swe,0
https://system-kanji.com/services/10123,株式会社CLOCK・IT,"12,310,000円",2016年3月10日,70名 ※2022年4月現在,https://clock-it.jp/,〒 150-0012 東京都渋谷区広尾1-3-15 岩崎ビル7F,飯沼 優輔,0
https://system-kanji.com/services/16992,crage株式会社,1000万円,2017年3月13日,30人（アルバイト・パートナー含み）,https://crage.co.jp/,〒 162-0812 東京都新宿区西五軒町6-10 秋山ビル5F,川口 享平,0
https://system-kanji.com/services/17476,株式会社CHIYUU,500万円,2024年3月1日,3,https://chiyuu.co.jp/,〒 980-0014 宮城県仙台市青葉区 本町一丁目5番28号 カーニープレイス仙台駅前通603号室,古川 智大,0
https://system-kanji.com/services/16634,合同会社beyondS,,2017年8月9日,10人,https://beyonds-inc.com/,〒 150-0021 東京都渋谷区恵比寿西1-16-8,高橋翼,0
https://system-kanji.com/services/15911,株式会社GeNEE,"1,000万円",2017年4月,48名,https://genee.jp,〒 171-0021 東京都豊島区西池袋2-37-4 IKE Bizビル,日向野 卓也,1
https://system-kanji.com/services/10750,株式会社アイエンター,"3,000万円",2004年9月,275名,http://www.i-enter.co.jp/,〒 150-0002 東京都渋谷区渋谷2-14-10長沼ビル5F,入江 恭広,0
https://system-kanji.com/services/16945,サイコンピュータ株式会社,300万円,2015年9月3日,12人(役員等含む),https://saicomputer.jp/,〒 880-0866 宮崎県宮崎市川原町5-10ミネックス川原 7F,岩木 剛清,0
https://system-kanji.com/services/10863,株式会社ボンクレ,1億7000万円,1999年,80名,http://www.boncre.co.jp/,〒 102-0072 東京都千代田区飯田橋3-11-13 飯田橋 i-MARK ANNEX 8F,塚田 努,0
https://system-kanji.com/services/16434,株式会社Soelu,300万円,2021年3月,,https://simple-alpha.com/,〒 810-0001 福岡県福岡市中央区天神2丁目3番10 天神パインクレスト719号,永田 達成,0
https://system-kanji.com/services/11257,株式会社ブリッジコーポレーション,"40,000,000円",1995年11月,45名,http://web.bridge-net.jp/,〒 604-8161 京都府京都市中京区烏丸通三条下ル饅頭屋町595-3大同生命京都ビル6F,川口 聡太,0
https://system-kanji.com/services/18163,株式会社スタジオプラスツー,200万円,2023年11月,,https://studioplustwo.jp/,〒 223-0061 神奈川県横浜市港北区日吉1-3-10-1,佐藤治,0
https://system-kanji.com/services/16605,ポゴテック株式会社,500万円,,,https://www.pogotec.jp/,〒 450-0002 愛知県名古屋市中村区名駅３丁目４−１０ アルティメイト名駅1st 2階,末松 大和,0
https://system-kanji.com/services/17660,株式会社ハイウィザード,300万円,2019年5月24日,10人,https://high-wizard.com/,〒 060-0041 北海道札幌市中央区大通東２丁目３番地１ 第３６桂和ビル ７階,草間大輔,0
https://system-kanji.com/services/16852,株式会社アジャスト,"4,870万円",1995年8月22日,,https://www.adjust.ne.jp/,〒 160-0021 東京都新宿区歌舞伎町2-2-15 ヒルコート東新宿ビル 3階,渡邊 隆,0
https://system-kanji.com/services/16928,株式会社アルカディット,"1,000,000円",2018年11月,5人（委託・アルバイト含む）,https://www.arcadit.co.jp/,〒 158-0083 東京都世田谷区奥沢5-42-3 2F,犬島武彦,1
https://system-kanji.com/services/16619,株式会社アクセルエンターメディア,"53,010,000",2009年11月18日,120,https://www.axelentermedia.co.jp/,〒 150-0013 東京都渋谷区恵比寿1丁目19-15 ウノサワ東急ビル4F,田島 満,0
https://system-kanji.com/services/11915,株式会社ユニアース,"7,000,000円",2011年9月22日,,https://uniearth.jp/,〒 530-0016 大阪府大阪市北区中崎２丁目１−４ 嶌野ビル７階,阪上 浩也,0
https://system-kanji.com/services/10989,株式会社クロス・コミュニケーション,"9,000万円",2011年8月1日,78名（2024年7月1日現在）,https://www.cross-c.co.jp/,〒 102-0076 東京都千代田区五番町6−1 AKビルディング 3F,信太 孝一,0
https://system-kanji.com/services/17906,湘南技術センター株式会社,"5,000万円",1974年12月21日,140人,https://www.shonan-gijyutsuc.co.jp/,〒 220-0023 神奈川県横浜市西区平沼一丁目2番24号 横浜NTビル3F,武部 昭彦,0
https://system-kanji.com/services/17602,株式会社TOPOSTOPOS,100万円,2022年5月6日,3,https://topostopos.jp/,〒 150-0043 東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,吉田 昇平,0
https://system-kanji.com/services/11783,株式会社イー・フュージョン,1億円,1995年5月25日,,https://www.efusion.co.jp/,〒 332-0017 埼玉県川口市栄町3-2-16,西田 健一,3
https://system-kanji.com/services/17477,アイガー株式会社,500万円,2015年7月,25名(業務委託等含む),https://eiger-inc.co.jp/,〒 550-0013 大阪府大阪市西区新町1-8-1 行成ビル4F,田中尚樹,0
https://system-kanji.com/services/16480,株式会社EFACTORYGUYS,,2018年1月11日,,https://www.efactoryguys.com/,〒 120-0035 東京都足立区千住中居町28-5,金 昌賢（ヒョン）,0
https://system-kanji.com/services/16600,株式会社NTS,"2,400,000円",2017年9月19日,24名,https://nts-it.co.jp/,〒 213-0033 神奈川県川崎市高津区下作延1-1-7,谷野 英継,0
https://system-kanji.com/services/17310,株式会社ビジョナリー・デザイン,"1,000万円",2017年2月3日,7名（外部スタッフ28名）,https://visionary-design.co.jp,〒 100-0013 東京都千代田区霞ヶ関一丁目4番1号 日土地ビル2F SENQ霞ヶ関,稲川博,0
https://system-kanji.com/services/11463,株式会社アイアクト,"1,900万円",1999年6月（創業1992年7月）,,https://www.iact.co.jp/service/platform.html,〒 100-0004 東京都千代田区大手町1-5-1 大手町ファーストスクエア ウエストタワー2F,代表取締役社長 笠井隆義,0
https://system-kanji.com/services/16911,株式会社KDC,2000万円,1970年4月15日,229名（2023年4月1日現在）,https://www.kdc-jp.com/system_solution/,〒 555-0013 大阪府大阪市西淀川区千舟3丁目3-2,伊倉雅治,0
https://system-kanji.com/services/16886,株式会社プラグイン,"3,000,000円",2007/08/08,11人,https://plugins.co.jp/,〒 060-0807 北海道札幌市北区北七条西四丁目3番1号 新北海道ビル 10F,松場 耕太郎,0
https://system-kanji.com/services/16742,株式会社IXE,1000万円,2021年2月10日,7人,https://ixe.co.jp/,〒 818-0056 福岡県筑紫野市二日市北5丁目9番1号,古賀 寿夫,0
https://system-kanji.com/services/16580,株式会社Pepo,,2020年4月16日,,https://www.pepopepo.jp/,〒 950-2042 新潟県新潟市西区坂井967-2,木村 愛子,2
https://system-kanji.com/services/16544,株式会社ビッグエムズワイ（BIGM2Y）,"1,000万円",1994年12月15日,128人,https://bigm2y.com,〒 104-0053 東京都中央区晴海1-8-8 晴海アイランド トリトンスクエア オフィスタワーW 4階,有山 宗俊,0
https://system-kanji.com/services/16020,株式会社ロフタル,"10,000,000円",2015年9月16日,10人 (アルバイト含む),https://loftal.jp/,〒 150-0021 東京都渋谷区恵比寿西一丁目３３番６号ＪＰｎｏｉｅ恵比寿西１F,石川 傑也,0
https://system-kanji.com/services/18158,ルビナソフトウエアジャパン株式会社,"1,250万円",2008年2月29日,50人,https://luvina.jp/,〒 213-0012 神奈川県川崎市高津区坂戸3-2-1KSP西棟6階,山崎宏文,0
https://system-kanji.com/services/16068,株式会社シナジーシステム,"2,000万円",2016年1月5日,55名,https://www.synergy-system.co.jp/,〒 162-0801 東京都新宿区山吹町335 鈴木ビル6F,林 裕,0
https://system-kanji.com/services/17967,株式会社G&J,1000万円,2008年10月6日,50名,https://www.gj-eng.com/,〒 154-0011 東京都世田谷区上馬3-14-11 YSDビル6階,直原浩平,0
https://system-kanji.com/services/17901,株式会社ポイントリンク,400万円,2013年5月1日,7人(アルバイト含む),https://pointlink.co.jp/,〒 453-0016 愛知県名古屋市中村区竹橋町14-2,渡部辰也,0
https://system-kanji.com/services/11059,フィグニー株式会社,1000万円（2020年5月1日現在）,2017年11月,35名(2024年6月現在）,https://www.fignny.co.jp/,〒 171-0021 東京都豊島区西池袋1-11-1 メトロポリタンプラザビル14階,里見恵介,0
https://system-kanji.com/services/17530,株式会社kakeruX,50万円,2021年9月7日,20人,https://kakerux.co.jp/,〒 714-0081 岡山県笠岡市笠岡2831-1,寺田 伊織,0
https://system-kanji.com/services/16828,有限会社 ジェイアロー,300万円,2000年7月31日,,https://jarrow.co.jp/,〒 271-0091 千葉県松戸市本町19-14 平野第２ビル 4F,室谷 潤,0
https://system-kanji.com/services/11449,株式会社シンプルメーカー,"8,570,000円",2009年4月,19名（派遣・アルバイト・パート含む）,https://www.simplemaker.com/,〒 104-0061 東京都中央区銀座1-16-7 銀座大栄ビル5階,市川 喬之,0
https://system-kanji.com/services/14412,株式会社ハイペリオン,"10,000,000円",2006年5月24日,,https://www.hyperion.co.jp/,〒 171-0014 東京都豊島区池袋2-40-12 西池袋第一生命ビル6階,瀬川 英則,0
https://system-kanji.com/services/17274,株式会社OIDEMA,300万円,2019年10月29日,4,https://oidema-jp.com/,〒 763-0095 香川県丸亀市垂水町2859-2,合田圭佑,0
https://system-kanji.com/services/17170,株式会社フーリエ,"2,000万円",2006年12月,14名（役員を除く、2023年9月時点）,https://www.fourier.jp/,〒 435-0054 静岡県浜松市中区早出町234-2,土屋 慎司,0
https://system-kanji.com/services/12933,株式会社 情報創研,"18,000,000円",1993年9月9日,42名,http://www.jsk.co.jp/,〒 103-0015 東京都中央区日本橋箱崎町17番9号箱崎升喜ビル5階,戸原 慶人,0
https://system-kanji.com/services/12573,SPI株式会社,3000万円,2009年9月17日,,http://www.spi-jp.com/,〒 103-0004 東京都中央区東日本橋3-6-18 ハニー堀留ビル４F,木下 賢一,0
https://system-kanji.com/services/17505,株式会社MU,,2018年12月3日,23人（パートナー含む）,https://minority-united.com/,〒 231-0063 神奈川県横浜市中区花咲町3-103-2 アマデウスビル7F,,0
https://system-kanji.com/services/17394,株式会社BeetechJapan,,2016年12月,100人,https://beetechsoft.com/,〒 140-0014 東京都品川区大井1丁目6番3号アゴラ大井町ビル3階,Vuong Khanh Bang,0
https://system-kanji.com/services/11021,株式会社VTM,"1,650万円",2004年12月6日,12名 グループ全体62名,http://www.vtm.co.jp/,〒 210-0012 神奈川県川崎市川崎区宮前町８−１１第５平沼ビル２０２,ホー・フィ・クーン,0
https://system-kanji.com/services/10675,株式会社テレマ,"10,000,000円 （2018年3月現在）",2011年8月1日,25人（2018年3月1日現在）,http://www.telema.co.jp/,〒 260-0021 千葉県千葉市中央区新宿2-7-10 エレル新宿ビル4F,三輪 剛,0
https://system-kanji.com/services/11411,クラウド株式会社,1000万円,"2003年9月18日,2006年11月2日 株式会社へ改組",１７名,https://www.cloudsoft.co.jp/,〒 461-0005 愛知県名古屋市東区東桜1丁目10-9 栄プラザビル 7F,福田 武男,0
https://system-kanji.com/services/13084,株式会社ウサギィ,"1,000万円",2006年7月,20名前後,http://usagee.co.jp/,〒 108-0023 東京都 港区 芝浦3-12-6 クロス芝浦ビル6階,町 裕太,0
https://system-kanji.com/services/10008,メディアボックス株式会社,"10,000,000円",2017年,,https://mediaboxcp.com/,〒 160-0022 東京都新宿区新宿6丁目29-11 新宿イーストクロスタワー10F,土田 稔,0
https://system-kanji.com/services/16951,株式会社アベリオシステムズ,3000万円,1999年10月6日,40名 役員、パートタイム含む,https://www.avelio.co.jp/,〒 141-0031 東京都品川区西五反田八丁目3番16号8F (西五反田八丁目ビル),蒲池 邦泰,0
https://system-kanji.com/services/12484,"SystemGear Vietnam Co.,LTD","5,000,000円",2008年04月01日,95名,http://www.systemgear-vietnam.com/,〒 108-0073 東京都港区三田3丁目13番16号 三田43ＭＴビル5F,芦田 大樹,0
https://system-kanji.com/services/16854,CMC Japan株式会社,87.7百万円,2017年8月17日,72,https://cmc-japan.co.jp/,〒 220-0012 神奈川県横浜市西区みなとみらい3-7-1オーシャンゲートみなとみらい8階,グエン・コン・チン (Nguyen Cong Chinh),0
https://system-kanji.com/services/16359,株式会社Jitera,9900万(資本準備金含),2017年8月21日,80人,https://jitera.com/ja,〒 105-0003 東京都港区西新橋1丁目2-9,柳澤直,0
https://system-kanji.com/services/12880,東和ソリューションエンジニアリング株式会社,1600万円,2011年3月,290名,http://www.tse-group.co.jp/,〒 120-0003 東京都足立区東和４丁目２３ー８,反町 長禄,0
https://system-kanji.com/services/11226,株式会社 グミ（グミ・ベトナム営業所）,"30,000,000円",2006年4月6日,60名（2020年4月現在）,http://www.gumi.co.jp/,〒 150-0011 東京都渋谷区東3-13-11 A-PLACE恵比寿東,小山 欣紹,0
https://system-kanji.com/services/10953,エム・ティ・ストラテジー株式会社,2000万円,2017年6月,31名,http://www.mt-strategy.biz/,〒 113-0021 東京都文京区本駒込3-20-3 講談社FSビル5階,田口 政孝,0
